ID,Name,Sex,Sire,Dam,HCM
1074464,Top Coon Haddock,M,842623,971116,Normal
1074467,Calistocoon Daphne,F,728750,1074468,Normal
1074470,Helena Arkiza,F,982163,1074471,Normal
1074476,Elphinstone Zack,M,1074477,956718,Normal
1074479,Elphinstone Catch Me,M,956717,1074478,Normal
1074560,GIC Felicis Emeliia,F,128931,830466,Normal
1074702,Flufyluf Rosabaya de Colombia,F,512438,965787,Normal
1075081,Nova Scotia's Venice Kalea,F,853504,954356,Normal
1075080,Hokulani Almighty Apollo,M,977138,977137,Normal
1075189,Xeros de Kelyn,M,941858,922214,HCM Mild
1075186,Abel Na'vee,M,907350,905309,HCM Severe
1075382,Belushies Breeze,F,870494,1075383,Normal
1075425,Feline Spirit Whisky,F,884148,865726,Other Diagnosis
1075438,GIC Karvanaaman Frida,F,889657,890086,Normal
1075465,Mirkulan Jim,M,744448,872904,Normal
1076117,IC Dragonpaw's Soleil,M,862554,862555,Normal
1076129,USAPurrs Miami Sun of Koc-Pol,M,1076130,1076131,Normal
1076356,Corrminda Pokerface,M,881071,881072,Normal
1076391,Ruffle's Thunderstruck,F,1063941,837901,Normal
1076392,Divine Coon's Easy Joy,F,848763,848766,Normal
1076413,Ponemolis Babbaboom,M,890892,801065,Normal
1076416,Torv Hede's Taiko,M,844697,1076417,Normal
1076428,Morenos Mizzy,F,849091,758122,Normal
1076524,ICSC Zoë van Syltin's Huis,F,1076525,1076526,Normal
1076528,IC Kitty Harrewar,F,579641,1076530,Normal
1076525,IC Marvin van Syltin's Huis,M,1076527,1076528,Normal
1076527,GIC Yourie Harrewar,M,543621,1076529,Normal
1076526,Chanel van Syltin's Huis,F,1076569,570899,Normal
1076573,Wilfreds Carlos,M,1076574,854847,Normal
1076574,Jean Dark Marlon Brando,M,327186,500023,Other Diagnosis
1076571,Patches van Syltin's Huis,F,1076527,1076528,Normal
1076650,Daisy van Syltin's Huis,F,579641,570899,Normal
1076736,Mainefield's Lover Come Back,M,982551,884239,Normal
1076819,Russian Irbis Svarog,M,1231750,840691,Normal
1076872,IC Killix Jamaica,F,203239,812841,Normal
1076873,CH Killix Jennifer,F,203239,812841,Normal
1076880,CH Morgunstrálan's Magnus den Gode,M,203239,971108,Normal
1076903,TheCathut Sensation of the Tip Top,F,976266,956744,Normal
1076908,Evenstar's Vega af Igasto,F,862709,873490,Normal
1076906,Björnfot Frida,F,341079,890353,Normal
1076953,IC FoxyPaw's Pocket Piece,F,885967,834582,Normal
1076956,Nenukan Love's Gift,F,971578,853710,Normal
1076959,CH Nenukan Candy Stripe,F,971578,853710,Normal
1076974,Great Miracles Gijs,M,798193,1076975,Normal
1076973,Barsbros Unika Fröken Lorisa,F,831728,151946,Normal
1076972,Barsbros Toblerone,M,831728,861335,Normal
1076971,CH Tallebo's Milady,F,754569,626345,Normal
1076970,Amorzinhos Elvira Estrela,F,520597,339365,Normal
1076976,Far East On tha Move Ollas,M,396649,644173,Normal
1076977,Expert's Vistriu,M,960082,964121,Normal
1077000,La Vera Vita's Allan Snödroppe,M,790230,1077001,Normal
1077002,GIP & IC Everglow's Naomi,F,409427,767492,Normal
1077006,Biseros Berryl,F,963530,838363,Normal
1077024,Arctic Storm of Tammany,M,126058,787461,Normal
1077021,Kung cool's Amazon,F,811071,726127,Normal
1077023,Magic Lake Vargtass,M,1077024,727963,Normal
1077026,Absolut Coon's Kitty Konfetti,F,258821,858854,Normal
1077027,Absolut Coon's Kiira Kryptonit,F,258821,858854,Normal
1077071,IC Glitnir's Blue Jeans,F,951007,857087,Normal
1077074,Gracelin's Melvin,M,801987,841590,Normal
1077072,SC,F,951007,857087,Normal
1077070,SC Glitnir's Ruby Tuesday,F,951007,857087,Normal
1077075,CH Mirkwoods Black'n White,M,753785,799832,Normal
1077121,Sahklos Octavia Delphinium,F,843707,970468,Normal
1077152,Molgas Vesta,F,816650,843743,Normal
1077150,Bareskins Teeny Tiger of Sahklos,M,894834,961750,Normal
1077151,Molgas Xtravaganza,F,866078,1077152,Equivocal
1077455,CH Malattodolls Hermes,M,882485,841518,Normal
1077742,CH Purrade Altered Image,F,1077743,929088,Normal
1077741,BiGe's Angelic Miss Bowser,F,941636,938786,Normal
1077838,Florian von Mittelmeijer,M,1077839,1077840,Normal
1077901,Riepujengin Quilmes,M,949712,748287,Normal
1077903,Riepujengin Pumpernikkeli,F,1077900,788462,Normal
1077915,Rogus Tomfoolery,M,1077916,1077917,Normal
1077923,Wicked People Feldgrau,M,962330,879978,Normal
1077929,Persgårdens katt Månviva,F,885539,777779,Normal
1077926,Persgårdens katt Stjärnöga,F,885539,777779,Normal
1077937,Chenillevilles Moya,F,954396,954394,Normal
1077974,Skogsdal's Qaramelle,F,991550,785341,Normal
1077975,Shantaram's Evil Woman,F,948071,884832,Normal
1077977,Shantaram's Above the Clouds,M,948071,884832,Normal
1078054,Chenillevilles Morgana,F,954396,954394,Normal
1078059,Nudies Octobre Rouge,M,980088,894813,HCM Mild
1078058,Nudies Le Ballon Rouge,F,980088,894813,Normal
1078056,Chenillevilles Merlin,M,954396,954394,Normal
1078173,Sibraska's Bo,F,848315,848743,Normal
1078172,Sibraska's Anaïs,F,848315,848743,Normal
1078174,Fort Knox Lafayette,M,803320,843368,Normal
1078178,Ärenskogens Blue Berry Hill,M,884766,774173,Normal
1078176,Avec's Fresita,F,881198,769879,Equivocal
1078175,Avec's Freixenet,F,881198,769879,Equivocal
1078187,Pixie Fay Balrog Black Shadow,M,870626,862773,Normal
1078190,Dorogaja's Zariya,F,950299,1078191,Normal
1078194,SC Rotvältans Jazz,M,776366,520852,Normal
1078193,CH Myselisia's Lord Legolas,M,847135,891024,Normal
1078196,Moschino's Bellatrix,F,763051,405680,Normal
1078195,Zanitsa,F,725705,501240,Normal
1078203,Tessa v. Schultenhahn,F,787190,1078204,Normal
1078202,Abet-eni's Carrie,F,842984,1177757,Normal
1078200,Isgården's Franka,F,787186,624872,Normal
1078201,IP SC Heinuntuvan Konsta,M,885727,831939,Normal
1078205,Murphy's Simply Red,M,108713,396762,Normal
1078251,Clear-Ocean Marmaduke,M,1070985,1078252,Normal
1078257,Kiwano's Congo Malindi,M,868438,767808,Normal
1078258,Stormbringer Cuba Libre,F,883836,843604,Normal
1078259,Vilda Villan's Cayenne,F,632817,631144,Normal
1078261,Ruffle's Maybelline i H,F,865796,837485,Normal
1078260,Humble's Gustav,M,184285,367614,Normal
1078264,Rotcat Chibbo,M,757603,788573,Normal
1078262,Ljuvliga*s Florence,F,184285,129201,Normal
1078263,Gallokatten Taylor,F,503988,865801,Normal
1078265,Rotcat Fumiko,F,1078266,788573,Normal
1078267,Laramillan Homer Simpson,M,788574,1078268,Normal
1078269,Crazy Tigers Esmee,F,871612,871636,Normal
1078272,Mambo Coon's Newcomer,M,807792,883464,Normal
1078270,IC Timbervalley Blue Balou,M,821299,821313,Normal
1078273,White Rock's Amazing Grace,F,841599,954383,Normal
1078274,Gloria of Witch's Rock,F,894144,748805,Normal
1078271,Starbushway Banshee,F,890345,890344,Normal
1078276,Bee Mae of Naturalforce,F,798641,884147,Normal
1078275,Arvid of Witch's Rock,M,265237,748799,Normal
1078280,TJ coon's Zafina,F,849187,841568,Normal
1078288,Mating Dottan,F,189398,844239,Normal
1078411,Madepi-Coon's Nifty Red Ruby,F,865782,982066,Normal
1078416,CH. Jelani van Mira's Home,M,951077,951054,Normal
1078514,Hemingway's Ghost Dancer,F,796150,778967,Normal
1078510,Hemingway's Thunderheart,M,796150,778967,Normal
1078536,Appearing Day of Beauty Wizards,F,852467,894769,Normal
1078575,CH Chushingura's Bon Appétit Mr J:sson,M,526426,533565,Normal
1078576,Chushingura's Beverly Tilly,F,533560,553768,Normal
1078577,Firecat's Grand Marnier,M,988391,953768,Normal
1078608,Åkersborgs Inverness Mcinverfarigag,F,1078607,939684,Normal
1078607,GIC Pendlemist Charlie Charplin' ear,M,1093729,1093730,Normal
1078622,Orthagas Cougar,F,951870,746302,Normal
1078653,AngelRex Hermine,F,880036,855231,Normal
1078651,AngelRex Harry,M,880036,855231,Normal
1078658,AngelRex Dee Dee,F,880036,764733,Normal
1078659,Novafolket Marc Jacobs,M,962340,841974,Normal
1078655,AngelRex Johnny Bravo,M,880036,764733,Normal
1078663,Wild Things Q,M,777771,1078664,Normal
1078707,CH Zombiland's Anthrax,F,796664,801820,Normal
1078746,SatuMainen Wiennetta,F,819672,517641,Normal
1078763,Vuorensinen Giselle,F,891406,861155,Normal
1078781,Amazing Sun von der Waldstadt,F,953240,953236,Normal
1078863,Potap Formula Uspekha,M,1062645,1078864,Normal
1078963,Q Cat's XLNZ 4 BeJoTazz,M,605249,607202,Equivocal
1079044,Björktassen's Undine,F,908984,926936,Normal
1079045,American Gentle Giants Kilroy,M,894708,955031,Normal
1079055,Quickstep's Ding a ding,F,562608,607202,Normal
1079397,Friends of Beau Achava-Noa,F,788696,953830,Normal
1079395,Friends of Beau Achava-Aliza of Taleak's,F,788696,953830,Normal
1079401,Rais-Kis Cardemum,F,796289,791405,Normal
1079419,Suncat's Highway Star,M,908985,939595,Normal
1079418,Vår Bästa Miss Sixty,F,1079419,940277,Normal
1079420,Romose's Queen,F,1079421,1079422,Normal
1079423,Lady Xiera's Picasso,M,901680,912081,Normal
1079424,Lady Xiera's Blue Horizon,M,900191,926240,Normal
1079482,Charlotte van de Kraayenberg,F,905862,910118,Normal
1079489,Gepsy Zoacoon,F,893658,946246,Normal
1079495,Älvnäs Nishka Ingo,M,832835,811715,Normal
1079498,CH Suncat's Love to Burn,M,951466,939616,Normal
1079499,Evita v Stebergh,F,902471,921829,normal
1079497,CH Inja von Grigoleit,F,948349,948350,Normal
1079504,Maksima Manchzhury,F,806732,976412,Normal
1079500,Sniwas Betty Boop,F,851661,987415,Normal
1079501,Sniwas Blue Angel,F,851661,987415,Normal
1079508,Barsøe's Clausen,M,1079509,904687,Normal
1079505,Klokmose's Lay all your love on me,F,1079506,1079507,Normal
1079512,Do It von Grigoleit,F,976943,948350,Normal
1079514,Smitten Kitten Dolce Gusto,M,916238,1079515,HCM Mild
1079511,Frisebee des Petits Fours,M,942221,913842,normal
1079510,Smitten Kitten Chubby Hubby,M,916238,934647,HCM Mild
1079516,Adfursh Julesnewman,M,924670,1079517,Normal
1079518,Krijalo's Vlinder,F,948380,1079519,Normal
1079522,Lotte Da Vinci,F,1079523,1079524,HCM Mild
1079520,Tiny van de Nekker,F,903117,1079521,Normal
1079526,WCH Felibo's Beautiful Bleubell,F,917454,1079544,Normal
1079527,Beau van de Rigelfarm,F,1079528,1079529,Normal
1079525,IC Blue Whiskers Cloé Intense,F,905325,1079526,Normal
1079530,Elfjespoesjes Angel,F,1079531,1079532,Normal
1079533,Blossom von Sharhof,F,1148486,1079534,Normal
1079536,Victor van Drieborg,M,905286,913634,normal
1079539,Golden Xandrijn van Elsdieck,F,922148,922118,Normal
1079535,Nikki from Lamium,F,1079536,1079537,Normal
1079540,PR Suncat's Manboy,M,908985,939616,HCM Severe
1079566,Calaquendi Dolls Sunni Grace Charm,F,977346,863509,Normal
1079578,Gold Double Grand Champion Methodius For You Kiwimagic,M,872899,872901,Normal
1079579,Mizitas Bohemian Rhapsody,F,1079580,191221,Normal
1080241,Rio Grande of El Dorado,M,987797,987790,Normal
1080243,Starbushway Make Up,F,890345,863323,Normal
1080289,CarilloCat Red Hot Chili Pepper,M,842831,965107,Normal
1080306,Sibirmagi Jovani,M,801608,783102,Equivocal
1080315,XIWAQ Azula,F,815943,815958,Normal
1080373,SC Wonderwoods Groovin' Is Easy,M,744829,515826,Normal
1080370,CH Breakaway's Rocco Tano,M,843582,501464,Normal
1080381,CH Vidarr's Home Abbigail S'Ciuto,F,857083,981455,Normal
1080482,Fergan Be Brave,M,1080483,1080484,Normal
1080485,Davida from Kingsyard,F,1080486,953947,Normal
1080487,Isabella Creme de Saint-Roy,,896638,1080488,Normal
1080489,Treudelbergs Jolie Coeur,F,979356,1080490,Normal
1080491,Taola from Kingyard,F,925249,953947,Normal
1080492,CH Choco Prince from Arthur's Garden,M,951470,1080493,Normal
1080494,CH Compliment Lilac British Velvet,M,924267,910480,Normal
1080497,CH Gryffindors Silver Firenze,M,905674,922585,Normal
1080498,Avalanta's Lucca,F,911797,907956,Normal
1080495,Eliza Estefania de Wink,F,979303,979300,Normal
1080496,Gryffindors Silver Kosma,F,1080497,922584,Normal
1080499,Jade af Clipper,F,986682,1080500,Normal
1080500,Vale of Proud's Fanta Fenn,F,1098621,906437,Normal
1080501,Avalantas Asti,F,911797,907956,Normal
1080502,Avalantas Evita,F,927303,965120,Normal
1080503,Emily vom Kleinen Haus,F,909024,1080504,Normal
1080508,Milky Chocolate von den Muggels,M,,,Normal
1080507,Barney Geröllheimer vom Querencastle,M,,,Other Diagnosis
1080509,CH Vår Bästa Britta,F,908996,940278,Normal
1080505,Agathe von Aldags,F,,,Normal
1080506,Cailou vom Klettbacher Feutelstat,M,,,Normal
1080574,CH Rufus von Obervieland,M,1061226,1080576,Normal
1080575,Queen Sophie von der Cuxiküste,F,914712,913830,Normal
1080721,IC Headturners Wolverine,M,849369,849387,Normal
1080725,Penelope de la Borbé,F,927970,929110,Normal
1080726,Scotty von der Cuxiküste,M,909883,1080727,Normal
1080733,Bouncing Boezel van Huize Bokkepoot,F,920783,1197795,Normal
1080858,Diamondstars Siri,F,965934,965935,Normal
1080864,Kessy from Gold Creek Valley,F,863036,863039,Normal
1080897,Sibelinaz Undra,F,955417,850776,Normal
1081002,Bindi Bengals Carletti,M,1060743,984263,Equivocal
1081219,Biscaya BigPawz Ex Animo,F,989132,629427,Normal
1081222,Sevgilims Winter in Beverly,F,775099,746608,Normal
1081223,Sevgilims Ice in Blaze,F,775099,746608,Normal
1081226,Vitterstorm Mira,F,807627,1063934,Normal
1081227,Vitterstorm Milton,M,807627,1063934,Normal
1081296,Absolut Coon's Lagavulin,M,775099,884843,Normal
1081405,WC Othello von Mullemiez,M,899550,1081406,Normal
1081450,Cirkumpolare Schastna,F,1081449,811662,Normal
1081453,AyuQadro's Hypnos,M,800912,638446,Normal
1081455,AyuQadro's Hemera,F,800912,638446,Normal
1081514,CH Fenya vom Kirnbach,F,815620,815614,Normal
1081593,Raggababa Millie,F,953002,858620,Normal
1081599,Kittyrags Tara,F,850460,870226,Normal
1081603,Elian Rags Trebor,M,744975,870243,Normal
1081602,Wihlthos OlWay,M,840392,953787,Normal
1081600,Jörgårdens Anastasia,F,846988,849394,Normal
1081601,Jörgårdens Baby Doll,F,846988,849395,Normal
1081622,Katrinelund's Precious Noomi,F,770025,876021,Normal
1081623,Amraynald's Kati,F,795874,795868,Normal
1081621,Hallongläntans Snöflinga,F,846998,840945,Normal
1081627,Sheltieblue Ragga Water Cirkus,M,760139,984771,Normal
1081661,Summer Flame's Lady,F,847883,855176,Normal
1081662,GattoLeone's Take A Chance On Me,F,634250,296785,Normal
1081663,Summer Flame's Lufsen,M,847883,855176,Normal
1081664,Zemlan's Hilda,F,833979,833977,Equivocal
1081665,Duchant Janet d'Eau,F,,,normal
1081667,Glimmagårdens Mamma Mia,F,839713,810533,Normal
1081666,Noonoocoo's Tallou,F,855178,831729,Normal
1081786,Ginger du Domaine de la Bouriane,F,1081787,1081788,Normal
1081824,Casa Rolla Loffi I,M,1081825,750536,Normal
1081939,IC Banshee von Grigoleit,F,924551,1081940,Other Diagnosis
1081942,IC Badsworth Gilberto,M,1081943,931732,Normal
1081941,GIC Eleni von Solembum,F,1081405,1081939,Normal
1081947,Nordskjæret's Feona Izzyevitj,F,845347,885509,Normal
1081988,CH Bikimi's Anni-Frid,F,898749,906494,Normal
1081987,IC Bikimi's Bridget,F,932560,906517,Normal
1081999,Catori Coons Forever Yours,M,1082000,1082001,Normal
1082015,Timita's Formel 1,M,960119,960124,Normal
1082027,Valenok Gordost Sibiri,M,1082028,1082029,Normal
1082152,Anizone Isadora Ann,F,1059653,963260,Normal
1082159,Géo d'Elijustsah,M,762594,809396,Normal
1082369,Kick'Em In the Lap of Luxury,F,1082370,862864,Normal
1082370,FIFe IC Spotless Zäta,M,803320,210141,Normal
1082373,Gunbertus Chasmir,M,1082374,817897,Normal
1082372,Ma'Rags Dream On Leah,F,990894,990895,Normal
1082397,Snowsox Jinx,F,778061,520607,Normal
1082401,Alabama,F,788420,1082402,Normal
1082435,Hayley van de Kethelspinners,F,849643,839478,Normal
1082437,The Coonies Bono,M,890696,890692,Normal
1082502,Dynamicats PP FireWorks,M,1082503,982095,Normal
1082662,Rosengången's Blue Jubilee,M,1082654,1082663,Normal
1082661,Darkie's Shiroi Sakura,F,844729,1082656,Normal
1082667,Simsalabim's Kandis,F,874119,891413,Normal
1082684,CH Kajaphi's Alpha-Lux,M,788995,805423,Normal
1082686,Aloa's George Clooney,M,957727,749953,Normal
1082687,SugarIslands Fairytale Princess,F,865822,884550,Normal
1082696,Coonblizzard Benaulim,M,753955,108324,Normal
1082697,Lachtetals Baily,F,764935,845555,Normal
1082903,Red Line Beat It,M,750642,505112,Normal
1083493,PeshewaFarm Cobby,M,797699,979639,Normal
1083494,Sequaya's Fayara,F,839592,894043,Normal
1083512,CH Lundbergets Iota Saba for Linddalen,F,890661,858885,Normal
1083518,GIC Milashka's Helina,F,869577,771665,Normal
1083517,Milashka's Hedeon,M,869577,771665,Normal
1083520,GIC Honungslyan's Kardemumma,F,860924,815654,Normal
1083537,Harley Bono Lambirz,M,947008,917392,Normal
1083581,Kjätta's Erik,M,927303,942603,Normal
1083580,Heikina Floor,F,922612,1103353,Normal
1083582,Kikkenborg Andrea,F,900523,1086608,Normal
1083611,SC Fursterikets Shereekan,M,948139,954517,Normal
1083618,Erin Esther of Amber Forest,F,949111,833709,Normal
1083617,Final Fantasy VII de Love Woods,M,1073342,1073343,Normal
1083628,SC Aborgatos Can-Can,F,861924,880330,Normal
1083627,Aborgatos Chaconne,F,861924,880330,Normal
1083636,Randi von Tansibor,F,238235,250409,Normal
1083635,IC Elrilar's Brianna,F,767146,628411,Normal
1083638,SC Peter Pan von Tansibor,M,859796,1083639,Normal
1083637,SC Pimpernell von Tansibor,M,238235,1083635,Normal
1083643,Halgrim vom Britzer Katzenstübchen,M,863774,991104,Normal
1083642,Bashyra vom Wolziger See,F,812801,946947,Normal
1083651,NiBo's Levi Lille,M,635521,815839,HCM Moderate
1083657,Romeo Purple Verona 99 Mono,M,947010,911815,Normal
1083729,Ragadonis Diva Divina,F,953771,953770,Normal
1083792,Gårdös Cajsa,F,870590,645155,Normal
1083794,Raggadish's ChaCha,F,510278,510284,Normal
1083798,Raggadish's Ebony,F,856269,859457,Normal
1083797,Raggadish's Estrada,F,856269,859457,Normal
1083829,CarilloCat The Teddy Bear,M,842831,178812,Normal
1083828,PreciousBlue's Yasha,M,872537,755697,Normal
1083842,CH Suki von der Kampenwand,F,1083843,1083844,Normal
1083850,Wackymoon Situations,M,792031,955844,Normal
1083867,Gryffindors Silver Laetitia,F,905674,922585,Normal
1083918,Bloomingtree French Kiss,F,755958,224011,Normal
1083919,Fellini Faricoon,M,725186,1083920,Normal
1083922,Sally vom Dittrich's Hof,F,894144,988294,Normal
1083924,Ilias von Masanti,M,769374,1083918,Normal
1083923,Emma von Masanti,F,830612,728153,Normal
1083921,Farina vom Dittrich's Hof,F,830612,794243,Normal
1083926,Ximba Heritage of Noah's Ark,M,803830,1083927,Normal
1083925,Ilse von Masanti,F,769374,1083918,Normal
1083927,Zelda Legend of Noah's Ark,F,872187,803822,Normal
1083930,PreciousBlue's Lucya,F,872537,755697,Normal
1083968,Glory de Féeline Garden,F,868121,866294,Normal
1084123,Softskins Just Like I Like It,F,992919,854268,Normal
1084148,Goliath of Coons-Island,M,870602,852320,Normal
1084165,Acrobat's Hubertus Blue Hope,M,844237,751704,Normal
1084166,Acrobat's Hamilton Hot Stuff,M,844237,751704,Equivocal
1084168,Acrobat's Hollywood Hazel,F,844237,751704,Normal
1084169,TreTroll's Arwen,F,1071930,864998,Normal
1084167,Acrobat's Horace Himself,M,844237,751704,Normal
1084170,Sagofabrikens Filippa K,F,854134,768017,Normal
1084196,Flankeus Igloo,M,1084197,1084198,Normal
1084195,Sweet Gangster's Belagonia,F,520690,855204,Normal
1084203,Sibir's Asenka,F,962079,831990,Normal
1084200,Trollehöjds Söta Sirpa,F,856302,987025,Normal
1084204,IC Klintgården's Ninette,F,945566,750055,Normal
1084201,Sibir's Afanasyi,M,962079,831990,Normal
1084325,Moonrays Fantasia,F,1058671,1084326,Normal
1084460,Chakleine's Mercy from Sham,F,1084461,1084462,Normal
1084465,Island Coon's Castel,M,977096,949179,Normal
1084589,Top Coon Gangster,M,885945,755532,Normal
1084587,Löddeskogen's Laura Pausini,F,855830,855831,Normal
1084588,Topzy Tail's Hedvig,F,854150,848759,Normal
1084628,Timaracoon's Curly Sue,F,973532,973533,Normal
1084627,Sätra Brunns Dagmar,F,812214,811984,Normal
1084631,Tassajara's Bir Bintang,M,868289,882271,normal
1084630,WW'12 & IC Tassajara's Canadian,M,868289,882271,Normal
1084674,Mia Tuk Mythbuster,M,984235,984238,Normal
1084692,Carna's Tuwa,F,857962,953318,Normal
1084691,CH Snow Buddies Calina,F,881925,866169,Normal
1084696,EC Ibanez Impresario,M,1084695,768639,Normal
1084701,Kondzia z Kociej Krainy,F,1084699,1084700,Normal
1084708,Tassfarmen's Cassi Supreme,F,745699,845354,Normal
1084709,Fantaisie des Coons du Chassin,F,805542,508462,normal
1084707,MiDivino Diva Duchesse,F,855347,781714,Normal
1084710,Sätra Brunns Doris,F,812214,811984,Normal
1084712,Maxi Coon's Wild Knight,M,797208,835019,Normal
